year,month,day,hour,minute,second,event
1992,2,13,18,48,55,685
1992,2,14,1,2,40,1109
1992,2,14,1,16,19,441
1992,2,14,8,27,35,315
1992,2,14,10,4,36,6760
1992,2,14,13,57,47,320
1992,2,14,13,59,40,51573
1992,2,14,19,44,46,874
1992,2,14,21,1,33,2814
1992,2,14,23,7,30,1100000
1992,2,15,2,8,21,401
1992,2,15,2,25,46,3031
1992,2,15,3,11,44,328
1992,2,15,3,14,8,786
1992,2,15,3,17,57,352
1992,2,15,4,49,24,297
1992,2,15,4,54,24,9898
1992,2,15,5,15,8,26838
1992,2,15,6,24,49,1431
1992,2,15,8,17,2,722
1992,2,15,8,36,6,14909
1992,2,15,9,35,25,1650
1992,2,15,9,37,45,593
1992,2,15,9,48,48,1336
1992,2,15,11,20,17,926
1992,2,15,12,39,7,318
1992,2,15,12,51,41,883
1992,2,15,12,58,45,7175
1992,2,15,15,53,22,649
1992,2,15,16,4,7,475
1992,2,15,21,36,29,11989
1992,2,16,3,46,35,456
1992,2,16,8,51,40,1247
1992,2,16,9,57,22,1874
1992,2,16,13,57,6,1331
1992,2,16,14,49,1,878
1992,2,16,17,55,48,3157
1992,2,16,17,57,45,1022
1992,2,16,19,47,26,475
1992,2,16,19,48,18,382
1992,2,17,0,22,14,272
1992,2,17,0,27,53,866
1992,2,17,0,36,19,4238
1992,2,17,0,39,25,526
1992,2,17,1,25,16,41102
1992,2,17,1,46,25,847
1992,2,17,2,7,25,886
1992,2,17,3,16,12,302
1992,2,17,4,36,44,1830
1992,2,17,5,12,13,456
1992,2,17,8,21,19,408
1992,2,17,9,21,8,3079
1992,2,17,9,56,29,304
1992,2,17,12,20,31,778
1992,2,17,12,25,11,757
1992,2,17,15,42,5,33371
1992,2,17,15,48,49,797
1992,2,17,16,53,18,4783
1992,2,17,18,40,2,2280
1992,2,17,21,45,3,657
1992,2,17,22,12,13,1454
1992,2,17,23,4,9,293
1992,2,17,23,50,41,1237
1992,2,18,1,13,56,776
1992,2,18,3,42,50,292
1992,2,18,3,47,59,456
1992,2,18,6,9,22,3451
1992,2,18,7,38,37,330
1992,2,18,8,25,54,4505
1992,2,18,8,44,29,15055
1992,2,18,9,11,32,1577
1992,2,18,9,13,23,545
1992,2,18,13,20,59,5743
1992,2,18,14,33,8,559
1992,2,18,14,45,9,2580
1992,2,18,14,48,36,256
1992,2,19,0,26,30,354
1992,2,19,1,26,15,538
1992,2,19,3,36,9,2175
1992,2,19,3,48,24,15168
1992,2,19,9,49,45,1565
1992,2,19,9,56,57,237
1992,2,19,9,58,34,1926
1992,2,19,13,48,35,45792
1992,2,19,14,9,18,420
1992,2,19,15,34,23,6020
1992,2,19,23,25,36,1772
1992,2,20,2,23,19,888
1992,2,20,2,35,25,457
1992,2,20,3,45,34,324
1992,2,20,5,21,0,1961
1992,2,20,7,11,20,2158
1992,2,20,8,44,25,686
1992,2,20,10,17,54,352
1992,2,20,12,9,22,361
1992,2,20,13,0,40,2911
1992,2,20,17,51,35,979
1992,2,20,18,0,37,928
1992,2,20,22,43,57,303
1992,2,21,1,29,4,459
1992,2,21,1,34,13,267
1992,2,21,3,21,40,2491
1992,2,21,4,26,23,9692
1992,2,21,4,36,6,941
1992,2,21,6,6,31,479
1992,2,21,12,58,6,503
1992,2,21,13,58,3,1265
1992,2,21,14,2,23,364
1992,2,21,14,28,39,338
1992,2,21,15,34,51,469
1992,2,21,21,28,3,2418
1992,2,21,21,58,10,2185
1992,2,22,8,53,53,498
1992,2,22,9,48,9,465
1992,2,22,17,41,5,850
1992,2,22,17,45,18,249
1992,2,22,19,7,30,585
1992,2,22,20,34,39,409
1992,2,22,21,6,46,529
1992,2,23,4,36,51,771
1992,2,23,9,17,49,544
1992,2,23,11,7,34,495
1992,2,23,15,6,59,466
1992,2,23,18,19,3,329
1992,2,23,19,56,38,318
1992,2,24,3,57,10,692
1992,2,24,8,36,0,295
1992,2,24,12,56,58,479
1992,2,24,12,59,24,297
1992,2,24,14,17,7,756
1992,2,24,22,16,21,712
1992,2,24,23,37,40,63409
1992,2,25,1,7,10,2131
1992,2,25,1,34,49,589
1992,2,25,4,31,59,298
1992,2,25,7,19,8,365
1992,2,25,11,13,49,761
1992,2,25,18,16,4,373
1992,2,25,23,9,25,766
1992,2,25,23,12,54,411
1992,2,26,1,5,13,409
1992,2,26,2,37,53,1797
1992,2,26,2,44,1,2940
1992,2,26,9,54,51,551
1992,2,26,19,4,12,478
1992,2,26,23,29,37,397
1992,2,27,1,3,42,891
1992,2,27,6,8,55,12801
1992,2,27,9,21,49,1454
1992,2,27,9,30,48,399
1992,2,27,10,25,16,35132
1992,2,27,12,0,4,489
1992,2,27,15,9,29,330
1992,2,27,18,12,22,429
1992,2,28,2,15,22,332
1992,2,28,8,46,35,257
1992,2,29,2,34,31,281
1992,2,29,7,40,18,12364
1992,2,29,11,51,21,338
1992,2,29,13,25,32,513
1992,2,29,16,28,37,1716
1992,2,29,21,7,4,634
1992,3,1,1,59,31,1432
1992,3,1,3,58,43,489
1992,3,1,5,33,59,20474
1992,3,2,10,52,26,286
1992,3,3,20,4,23,819
1992,3,4,3,47,31,377
1992,3,4,6,0,39,635
1992,3,4,21,36,14,4764
1992,3,7,2,7,34,739
1992,3,8,4,9,20,1126
1992,3,8,17,33,26,2585
1992,3,10,0,44,32,670
1992,3,11,0,8,24,1714
1992,3,11,20,0,15,772
1992,3,13,9,22,48,21067
1992,3,13,12,23,45,4882
1992,3,13,19,56,28,495
1992,3,15,1,30,59,23270
1992,3,16,3,31,11,995
1992,3,20,12,6,35,15987
1992,3,20,12,40,3,4265
1992,3,21,11,36,28,502
1992,3,24,12,22,27,390
1992,3,25,6,55,57,687
1992,3,25,12,38,39,1496
1992,3,26,22,43,43,745
1992,3,27,14,26,22,545
1992,3,27,18,37,46,426
1992,3,29,5,5,43,427
1992,3,29,5,7,52,598
1992,3,30,19,16,48,354
1992,3,31,15,37,16,9621
1992,4,1,0,52,54,63646
1992,4,1,12,54,20,1330
1992,4,1,17,35,24,37792
1992,4,2,10,34,6,1156
1992,4,3,17,37,26,412
1992,4,6,21,1,0,1095
1992,4,7,3,21,47,927
1992,4,7,3,30,26,424
1992,4,7,15,33,51,2788
1992,4,8,13,8,35,729
1992,4,16,3,21,40,364
1992,4,16,3,25,34,1072
1992,4,17,1,8,10,404
1992,4,17,3,54,43,983
1992,4,18,3,18,2,2456
1992,4,18,15,48,17,479
1992,4,18,17,24,8,396
1992,4,18,20,28,39,2535
1992,4,19,0,24,12,1097
1992,4,19,2,8,36,29887
1992,4,19,2,24,11,1168
1992,4,19,11,35,51,861
1992,4,19,18,3,23,541
1992,4,19,19,14,55,1881
1992,4,19,19,40,55,293
1992,4,19,23,30,55,5500
1992,4,20,11,45,17,2937
1992,4,20,18,16,16,369
1992,4,20,21,2,45,756
1992,4,20,21,27,20,366
1992,4,21,0,46,34,873
1992,4,22,1,7,7,1432
1992,4,22,3,8,56,379
1992,4,23,2,4,30,519
1992,4,25,5,3,20,640
1992,4,26,3,51,11,281
1992,4,26,20,55,38,707
1992,4,29,10,29,18,419
1992,5,1,22,55,5,975
1992,5,2,21,30,10,1234
1992,5,3,11,26,47,319
1992,5,4,4,40,20,639
1992,5,4,11,46,41,305
1992,5,4,16,33,30,1607
1992,5,4,16,59,58,734
1992,5,4,20,23,21,1968
1992,5,4,21,41,54,2256
1992,5,5,14,18,47,605
1992,5,5,14,49,51,943
1992,5,5,19,27,40,787
1992,5,5,20,7,52,11131
1992,5,5,21,40,43,280
1992,5,5,21,59,12,1214
1992,5,5,23,17,36,4115
1992,5,5,23,49,49,339
1992,5,6,4,30,6,832
1992,5,6,8,43,41,487
1992,5,8,15,17,53,6909
1992,5,8,16,3,3,3208
1992,5,8,16,46,37,2076
1992,5,8,18,15,11,1894
1992,5,13,5,54,13,424
1992,5,19,11,34,27,390
1992,5,19,17,14,46,658
1992,5,19,18,55,0,839
1992,5,20,9,7,9,7467
1992,5,20,9,53,37,284
1992,5,21,18,26,16,2021
1992,5,22,11,42,18,394
1992,5,23,12,26,55,647
1992,5,25,8,30,45,1430
1992,5,25,8,53,36,1785
1992,5,25,11,52,10,228
1992,5,25,13,10,54,3643
1992,5,27,14,36,47,4378
1992,5,28,14,56,30,562
1992,5,28,15,10,52,429
1992,5,31,23,54,47,4236
1992,6,4,4,7,28,6258
1992,6,7,1,41,52,34631
1992,6,7,2,1,44,536
1992,6,7,2,12,48,446
1992,6,8,8,40,20,4133
1992,6,8,17,56,15,960
1992,6,10,13,13,29,588
1992,6,15,13,18,26,531
1992,6,19,15,29,50,563
1992,6,23,2,34,53,1150
1992,6,23,3,12,51,1885
1992,6,23,7,29,25,1100
1992,6,23,13,42,21,789
1992,6,23,21,22,21,3665
1992,6,24,0,26,51,4862
1992,6,24,4,32,27,8038
1992,6,24,13,44,19,297
1992,6,24,15,47,35,563
1992,6,24,17,2,34,578
1992,6,24,18,33,13,429
1992,6,24,18,53,22,9346
1992,6,24,20,11,21,705
1992,6,24,21,31,46,5999
1992,6,24,21,38,1,696
1992,6,25,0,40,14,370
1992,6,25,2,6,18,715
1992,6,25,3,34,14,35062
1992,6,25,5,10,55,4943
1992,6,25,5,14,29,27751
1992,6,25,5,20,3,540
1992,6,25,5,55,40,588
1992,6,25,7,20,25,1180
1992,6,25,8,12,3,374
1992,6,25,8,15,1,393
1992,6,25,9,3,9,1304
1992,6,25,9,52,39,278
1992,6,25,11,26,12,805
1992,6,25,16,21,5,931
1992,6,25,17,54,25,96787
1992,6,25,19,10,31,1562
1992,6,25,19,13,18,1108
1992,6,25,19,18,17,2047
1992,6,25,19,21,39,802
1992,6,25,20,30,14,12253
1992,6,26,3,28,39,1345
1992,6,26,3,34,4,1205
1992,6,26,17,11,29,41029
1992,6,27,8,6,49,671
1992,6,28,3,16,50,1112
1992,6,28,5,27,1,3280
1992,6,28,13,56,46,9563
1992,6,28,15,33,31,669
1992,6,28,18,10,15,534
1992,6,29,1,41,52,930
1992,6,29,18,54,0,4106
1992,6,30,1,12,47,846
1992,6,30,17,39,46,537
1992,6,30,21,6,58,1321
1992,7,1,7,22,17,600
1992,7,2,22,13,55,347
1992,7,5,11,59,54,452
1992,7,5,12,13,26,273
1992,7,5,14,43,52,353
1992,7,5,16,18,40,1858
1992,7,5,19,11,8,616
1992,7,5,22,9,21,334
1992,7,7,2,41,24,1026
1992,7,7,4,55,26,468
1992,7,7,5,1,42,846
1992,7,7,6,26,30,333
1992,7,7,7,56,58,281
1992,7,7,8,3,44,320
1992,7,7,11,20,20,4365
1992,7,7,11,37,0,12771
1992,7,7,14,30,50,365
1992,7,7,16,5,39,492
1992,7,7,22,31,42,2935
1992,7,8,14,52,31,4958
1992,7,8,14,58,47,230
1992,7,8,16,30,2,31803
1992,7,8,19,56,9,717
1992,7,8,21,30,5,470
1992,7,9,7,39,45,590
1992,7,9,12,24,0,624
1992,7,9,17,21,14,318
1992,7,9,21,49,44,264
1992,7,9,21,51,39,288
1992,7,10,6,58,30,1189
1992,7,10,8,27,15,277
1992,7,10,10,22,17,541
1992,7,10,13,2,0,587
1992,7,10,20,58,15,270
1992,7,10,22,50,16,546
1992,7,11,4,27,47,8736
1992,7,11,10,48,0,4606
1992,7,11,12,57,14,3691
1992,7,11,15,19,28,2529
1992,7,11,21,27,33,2883
1992,7,12,8,20,58,2892
1992,7,12,17,21,1,2598
1992,7,13,9,24,5,4008
1992,7,13,18,16,6,457
1992,7,13,19,55,35,338
1992,7,13,21,19,38,10845
1992,7,13,22,28,18,416
1992,7,14,0,55,5,275
1992,7,14,6,30,41,539
1992,7,14,12,19,25,11850
1992,7,14,15,29,16,385
1992,7,14,16,56,46,920
1992,7,14,18,39,36,431
1992,7,14,22,22,13,583
1992,7,15,3,50,10,437
1992,7,15,5,30,51,416
1992,7,15,9,56,15,253
1992,7,15,10,47,45,2015
1992,7,15,16,20,30,321
1992,7,16,9,27,1,374
1992,7,17,18,58,42,949
1992,7,17,21,9,35,14857
1992,7,17,22,37,58,2787
1992,7,17,23,53,17,448
1992,7,18,1,32,51,7354
1992,7,18,2,48,55,2393
1992,7,18,10,16,11,637
1992,7,18,13,22,52,421
1992,7,21,23,43,14,3612
1992,7,25,11,57,10,251
1992,7,29,17,57,15,356
1992,7,30,21,35,38,350
1992,7,30,22,34,57,4418
1992,8,2,4,48,25,1115
1992,8,2,8,55,36,589
1992,8,2,10,51,0,358
1992,8,2,13,47,36,350
1992,8,2,13,53,13,315
1992,8,2,14,58,3,458
1992,8,2,18,9,31,624
1992,8,2,19,30,24,453
1992,8,2,20,7,1,1445
1992,8,2,22,47,1,517
1992,8,2,22,56,26,24550
1992,8,3,8,2,14,477
1992,8,3,12,38,46,334
1992,8,3,14,32,23,299
1992,8,3,17,1,27,1108
1992,8,4,0,59,47,960
1992,8,4,8,49,1,580
1992,8,4,15,9,22,673
1992,8,4,16,49,32,563
1992,8,4,19,26,52,507
1992,8,5,13,44,6,295
1992,8,5,14,5,51,575
1992,8,5,14,20,30,747
1992,8,5,17,5,8,310
1992,8,5,21,25,52,6169
1992,8,6,12,56,58,438
1992,8,6,20,41,57,678
1992,8,6,22,25,1,372
1992,8,7,15,24,37,560
1992,8,8,20,9,34,16505
1992,8,9,16,45,33,11998
1992,8,10,5,3,34,462
1992,8,10,5,13,12,278
1992,8,10,10,35,51,323
1992,8,10,14,26,36,617
1992,8,11,22,10,4,553
1992,8,11,22,25,22,87447
1992,8,12,1,41,36,2889
1992,8,12,2,32,26,6752
1992,8,12,4,36,22,2090
1992,8,13,12,21,58,682
1992,8,15,9,39,5,523
1992,8,15,23,15,27,1575
1992,8,16,4,2,2,695
1992,8,18,0,6,11,565
1992,8,18,13,0,46,1990
1992,8,18,14,12,7,635
1992,8,18,19,59,2,1879
1992,8,18,23,16,0,561
1992,8,18,23,46,39,399
1992,8,19,2,57,17,769
1992,8,19,7,38,47,671
1992,8,19,8,57,55,556
1992,8,19,14,30,56,969
1992,8,19,14,40,56,2524
1992,8,19,19,32,2,573
1992,8,19,22,50,2,1644
1992,8,20,1,31,42,645
1992,8,20,3,5,47,328
1992,8,20,6,40,18,840
1992,8,20,12,9,20,3063
1992,8,20,17,1,54,865
1992,8,20,21,11,16,907
1992,8,20,23,4,13,2377
1992,8,21,0,47,6,2192
1992,8,21,0,52,1,698
1992,8,21,2,14,51,2025
1992,8,21,9,43,56,832
1992,8,21,11,4,17,1490
1992,8,21,11,15,43,433
1992,8,21,12,40,49,474
1992,8,21,12,48,0,1020
1992,8,22,1,5,39,2217
1992,8,22,3,15,41,1055
1992,8,22,13,9,24,348
1992,8,22,14,50,19,1624
1992,8,22,19,39,52,931
1992,8,22,22,35,43,234
1992,8,23,0,39,34,835
1992,8,23,3,35,33,458
1992,8,23,9,15,46,665
1992,8,23,9,20,38,2640
1992,8,23,10,57,0,428
1992,8,23,18,25,59,463
1992,8,23,21,55,0,805
1992,8,24,0,58,7,1985
1992,8,24,1,12,50,576
1992,8,24,1,23,4,3128
1992,8,24,2,18,17,453
1992,8,24,2,23,54,334
1992,8,24,4,28,16,741
1992,8,24,8,17,55,1304
1992,8,24,9,54,2,21045
1992,8,24,12,49,6,789
1992,8,24,12,53,12,1134
1992,8,24,14,23,58,1330
1992,8,24,14,26,33,1098
1992,8,24,14,29,20,578
1992,8,24,19,12,11,255
1992,8,25,7,16,24,750
1992,8,25,16,53,12,386
1992,8,30,0,15,21,1049
1992,9,4,1,36,28,10494
1992,9,4,14,9,31,1157
1992,9,5,6,50,23,919
1992,9,5,11,27,16,73215
1992,9,5,13,4,3,1064
1992,9,5,14,31,38,615
1992,9,5,14,39,57,5383
1992,9,5,16,17,55,3592
1992,9,5,17,24,48,22758
1992,9,5,18,50,17,3152
1992,9,5,20,10,4,3716
1992,9,6,2,27,5,830
1992,9,6,4,18,41,1648
1992,9,6,7,39,53,538
1992,9,6,9,3,32,77041
1992,9,6,11,51,23,30190
1992,9,6,13,4,0,1152
1992,9,6,13,27,53,11461
1992,9,6,14,39,40,737
1992,9,6,15,20,30,2002
1992,9,6,16,41,17,6986
1992,9,6,18,30,28,2074
1992,9,6,19,10,14,1791
1992,9,6,19,28,44,3737
1992,9,6,20,56,8,149959
1992,9,6,22,26,37,1893
1992,9,6,22,40,6,1072
1992,9,6,23,5,56,1108
1992,9,7,0,2,42,39354
1992,9,7,0,8,51,6430
1992,9,7,1,34,16,705
1992,9,7,1,54,58,9229
1992,9,7,3,12,16,1334
1992,9,7,3,29,45,1747
1992,9,7,3,44,50,658
1992,9,7,5,15,1,28585
1992,9,7,6,31,54,54768
1992,9,7,8,18,46,1205
1992,9,7,12,35,47,11959
1992,9,7,18,49,46,19115
1992,9,7,20,31,25,8079
1992,9,7,20,38,24,1511
1992,9,7,21,31,9,17977
1992,9,8,2,14,31,1632
1992,9,8,14,18,57,494
1992,9,8,17,40,42,1225
1992,9,8,19,7,56,1065
1992,9,8,19,24,4,450
1992,9,8,19,35,58,476
1992,9,9,4,55,50,1511
1992,9,9,6,12,0,13207
1992,9,9,15,26,23,691
1992,9,9,17,59,6,11013
1992,9,10,2,10,44,773
1992,9,10,18,42,7,466
1992,9,11,2,59,51,58760
1992,9,11,4,4,19,576
1992,9,11,6,4,49,256698
1992,9,11,14,47,38,814
1992,9,12,6,35,26,1523
1992,9,12,15,38,48,19070
1992,9,13,13,11,52,1683
1992,9,14,1,39,17,4370
1992,9,14,7,34,17,1389
1992,9,14,14,48,49,4565
1992,9,15,1,57,9,2655
1992,9,15,6,35,5,1977
1992,9,15,6,37,26,12322
1992,9,16,7,14,35,1385
1992,9,16,10,17,56,4037
1992,9,16,14,42,53,471
1992,9,16,14,53,30,2312
1992,9,16,23,49,27,8126
1992,9,17,0,22,30,351
1992,9,17,16,59,36,733
1992,9,18,4,56,54,249
1992,9,20,14,2,45,1106
1992,9,21,1,10,44,273
1992,9,22,22,56,23,956
1992,9,25,4,56,0,1335
1992,9,25,15,8,56,553
1992,9,25,18,17,57,518
1992,9,30,4,50,47,2369
1992,9,30,5,48,12,500
1992,9,30,6,15,54,512
1992,10,4,2,3,59,1055
1992,10,4,16,0,3,1393
1992,10,4,22,19,8,57799
1992,10,5,1,11,52,2039
1992,10,5,9,24,58,20529
1992,10,6,12,15,24,493
1992,10,6,14,28,18,2889
1992,10,7,5,4,11,41247
1992,10,7,7,31,18,345
1992,10,8,1,27,58,554
1992,10,8,2,36,43,1550
1992,10,8,2,39,6,11939
1992,10,8,4,30,56,2537
1992,10,10,7,20,4,282
1992,10,11,2,3,42,19936
1992,10,11,15,11,53,521
1992,10,12,21,50,55,3257
1992,10,14,6,36,9,649
1992,10,18,16,39,0,871
1992,10,18,19,19,15,377
1992,10,19,16,37,43,248
1992,10,20,11,41,15,531
1992,10,21,15,9,33,354
1992,10,21,21,6,56,5435
1992,10,22,18,41,18,1784
1992,10,22,19,4,29,539
1992,10,22,20,30,1,794
1992,10,22,23,33,7,667
1992,10,22,23,39,53,3285
1992,10,23,0,58,56,63556
1992,10,23,1,11,23,1187
1992,10,23,2,20,40,47396
1992,10,23,15,45,1,1244
1992,10,23,15,55,4,2567
1992,10,23,20,34,8,345
1992,10,23,22,26,11,699
1992,10,24,9,4,33,1186
1992,10,24,9,11,29,682
1992,10,24,16,20,46,286
1992,10,24,21,12,15,512
1992,10,25,12,42,44,845
1992,10,25,12,45,40,538
1992,10,25,12,46,45,1904
1992,10,25,17,31,47,482
1992,10,25,20,2,49,625
1992,10,26,0,50,40,1790
1992,10,26,2,25,15,810
1992,10,26,11,57,50,334
1992,10,26,14,26,50,721
1992,10,26,14,45,20,436
1992,10,26,14,52,43,4097
1992,10,26,15,0,19,934
1992,10,26,15,53,17,339
1992,10,26,15,59,8,1221
1992,10,26,16,7,56,236
1992,10,26,16,35,54,4126
1992,10,26,17,46,46,657
1992,10,26,18,7,10,123303
1992,10,26,18,58,16,376
1992,10,26,18,59,33,2877
1992,10,26,19,9,33,433
1992,10,26,19,47,53,940
1992,10,26,21,6,12,630
1992,10,26,22,26,38,2282
1992,10,26,23,55,44,886
1992,10,27,0,16,0,12113
1992,10,27,1,20,38,1410
1992,10,27,1,31,43,924
1992,10,27,1,45,28,78912
1992,10,27,7,38,28,19678
1992,10,27,9,9,48,463
1992,10,27,11,51,44,335
1992,10,27,12,25,42,347
1992,10,27,13,48,16,574
1992,10,27,13,53,18,540
1992,10,27,14,2,54,1540
1992,10,27,14,53,44,318
1992,10,27,18,23,43,4626
1992,10,27,19,58,5,720
1992,10,28,8,16,38,404
1992,10,28,11,11,17,606
1992,10,28,13,10,54,764
1992,10,28,14,7,51,352
1992,10,28,14,19,0,1148
1992,10,28,14,27,4,1161
1992,10,28,14,34,33,535
1992,10,28,15,27,37,461
1992,10,28,15,48,34,393
1992,10,28,16,20,38,523
1992,10,28,17,23,38,1636
1992,10,28,19,20,39,837
1992,10,28,20,40,48,3479
1992,10,28,22,12,13,514
1992,10,28,23,22,45,5668
1992,10,29,1,12,0,4708
1992,10,29,2,58,8,1300
1992,10,29,5,24,24,270
1992,10,29,5,30,9,358
1992,10,29,7,16,51,863
1992,10,29,8,42,39,475
1992,10,29,13,8,5,600
1992,10,29,14,59,54,1709
1992,10,29,16,45,12,1843
1992,10,29,18,26,34,568
1992,10,29,19,12,3,3664
1992,10,29,19,35,47,4090
1992,10,29,19,38,14,1492
1992,10,29,21,15,22,667
1992,10,29,21,20,11,2541
1992,10,29,21,23,52,2100
1992,10,29,22,15,34,1001
1992,10,29,22,40,39,283
1992,10,29,22,43,42,292
1992,10,30,0,1,35,2122
1992,10,30,4,31,14,5767
1992,10,30,4,34,2,360
1992,10,30,7,41,30,808
1992,10,30,11,7,16,875
1992,10,30,12,16,48,435
1992,10,30,12,31,40,2501
1992,10,30,13,32,56,52885
1992,10,30,13,41,36,248
1992,10,30,13,46,42,13072
1992,10,30,15,18,41,290
1992,10,30,15,41,11,379
1992,10,30,15,45,59,2241
1992,10,30,16,49,9,259
1992,10,30,17,26,48,139461
1992,10,30,19,59,40,2035
1992,10,30,20,10,47,11768
1992,10,30,20,19,35,1419
1992,10,30,21,17,7,344
1992,10,30,21,26,52,2058
1992,10,30,21,46,27,965
1992,10,30,22,53,32,18995
1992,10,30,23,20,29,673
1992,10,30,23,25,24,1149
1992,10,31,0,24,30,2109
1992,10,31,0,32,57,255
1992,10,31,0,40,4,777
1992,10,31,0,45,42,4155
1992,10,31,1,5,34,5624
1992,10,31,5,12,23,2495
1992,10,31,9,44,23,762
1992,10,31,10,5,26,2507
1992,10,31,11,5,17,60342
1992,10,31,11,52,47,580
1992,10,31,12,42,9,324
1992,10,31,12,58,0,1423
1992,10,31,13,5,25,981
1992,10,31,13,17,26,675
1992,10,31,14,13,16,2125
1992,10,31,14,22,15,2227
1992,10,31,14,52,49,4096
1992,10,31,15,45,54,928
1992,10,31,16,10,55,670
1992,10,31,16,30,46,3773
1992,10,31,16,32,56,402
1992,10,31,17,54,29,1839
1992,10,31,20,52,9,3198
1992,10,31,21,53,27,911
1992,10,31,22,20,30,1121
1992,10,31,22,23,30,2676
1992,11,1,1,17,23,4725
1992,11,1,11,44,40,7014
1992,11,1,15,27,37,737
1992,11,1,21,26,43,1003
1992,11,2,0,44,52,565
1992,11,2,3,49,43,2537
1992,11,2,9,23,18,1943
1992,11,2,11,26,25,373
1992,11,3,11,29,46,285
1992,11,4,22,34,31,1332
1992,11,5,8,24,24,1567
1992,11,5,20,10,19,440
1992,11,5,20,28,50,2368
1992,11,6,13,1,30,570
1992,11,6,20,59,31,512
1992,11,8,14,17,50,418
1992,11,8,20,28,20,364
1992,11,8,22,9,14,315
1992,11,10,8,9,41,1185
1992,11,14,22,32,28,322
1992,11,15,11,53,16,8100
1992,11,16,1,48,19,489
1992,11,16,20,25,28,11716
1992,11,16,20,29,0,1221
1992,11,16,21,31,44,756
1992,11,16,23,30,52,599
1992,11,17,1,7,1,2621
1992,11,17,1,12,36,453
1992,11,18,19,41,21,5091
1992,11,19,20,22,59,19651
1992,11,20,20,55,42,406
1992,11,20,23,48,52,399
1992,11,21,1,24,28,587
1992,11,21,15,50,20,303
1992,11,21,19,56,37,407
1992,11,22,8,16,56,590
1992,11,22,13,5,38,44788
1992,11,22,17,57,46,11166
1992,11,22,20,8,39,254
1992,11,23,0,59,29,16964
1992,11,23,4,31,2,14968
1992,11,23,6,13,36,2937
1992,11,23,8,47,49,5387
1992,11,23,13,40,24,1528
1992,11,23,13,45,47,473
1992,11,23,16,5,3,655
1992,11,23,17,42,50,321
1992,11,23,20,47,22,1066
1992,11,23,23,55,32,310
1992,11,24,0,1,22,685
1992,11,24,0,19,9,333
1992,11,24,1,28,0,572
1992,11,24,15,46,48,567
1992,11,24,20,30,55,2282
1992,11,25,2,39,3,1001
1992,11,25,4,55,41,374
1992,11,25,17,19,6,703
1992,11,26,1,19,12,446
1992,11,27,12,44,10,2960
1992,11,28,19,34,18,3927
1992,11,29,12,30,16,1696
1992,11,30,0,22,2,7818
1992,11,30,12,45,26,346
1992,11,30,16,52,37,386
1992,12,1,5,34,48,430
1992,12,1,8,51,48,1150
1992,12,1,10,25,8,481
1992,12,1,17,56,55,4352
1992,12,1,20,21,52,1567
1992,12,2,7,24,58,466
1992,12,2,7,29,22,480
1992,12,2,12,20,33,2450
1992,12,3,20,25,28,418
1992,12,3,21,44,45,1878
1992,12,4,8,55,9,2414
1992,12,4,11,38,33,44349
1992,12,4,14,27,0,2387
1992,12,4,16,9,56,804
1992,12,4,17,32,45,48824
1992,12,5,9,30,16,344
1992,12,6,0,27,10,356
1992,12,7,15,53,41,17984
1992,12,7,22,14,14,28254
1992,12,8,15,27,43,888
1992,12,8,18,7,38,972
1992,12,9,10,42,59,2029
1992,12,9,11,18,12,2206
1992,12,9,17,24,20,16681
1992,12,10,1,20,7,376
1992,12,11,4,58,29,5422
1992,12,11,13,32,55,763
1992,12,13,7,5,32,2992
1992,12,13,12,3,25,939
1992,12,13,13,13,17,7239
1992,12,13,16,47,59,400
1992,12,14,3,26,48,394
1992,12,14,18,8,0,7694
1992,12,14,21,8,33,4044
1992,12,15,16,58,38,1143
1992,12,17,21,17,8,771
1992,12,20,17,26,18,502
1992,12,31,4,20,36,1014
1992,12,31,19,33,7,1390
1993,1,2,23,41,48,2518
1993,1,10,22,37,5,638
1993,1,13,0,14,57,1422
1993,1,13,17,5,44,1093
1993,1,13,20,20,46,642
1993,1,15,4,19,49,407
1993,1,15,20,34,18,4041
1993,1,16,1,24,55,451
1993,1,16,1,26,8,538
1993,1,16,7,53,18,495
1993,1,16,16,42,15,659
1993,1,17,0,28,47,297
1993,1,17,2,15,47,467
1993,1,17,13,0,31,472
1993,1,17,14,31,24,3875
1993,1,17,17,19,58,1374
1993,1,18,17,44,57,2489
1993,1,20,2,14,43,534
1993,1,20,15,24,57,593
1993,1,28,13,16,46,355
1993,1,29,11,1,52,296
1993,1,31,16,10,54,322
1993,1,31,22,53,18,1956
1993,2,1,1,59,9,10091
1993,2,1,10,53,10,2061
1993,2,1,13,34,16,323
1993,2,1,19,48,15,6963
1993,2,2,3,45,29,8166
1993,2,2,5,24,29,660
1993,2,2,23,21,1,371
1993,2,3,14,56,47,6250
1993,2,4,3,25,48,459
1993,2,4,10,38,46,2624
1993,2,5,1,58,45,307
1993,2,5,3,47,42,337
1993,2,5,5,27,8,12812
1993,2,5,20,33,11,1865
1993,2,5,21,57,29,1071
1993,2,6,1,1,8,323
1993,2,6,2,43,7,2494
1993,2,6,16,47,19,1761
1993,2,6,18,20,11,110522
1993,2,6,19,7,45,377
1993,2,6,19,26,54,262
1993,2,6,20,37,32,469
1993,2,6,20,46,16,284
1993,2,6,22,1,25,667
1993,2,7,0,2,11,1546
1993,2,7,1,53,38,764
